"fam_time","stimulus_type","dv_zscore","subjID","labID","age","age_mos","subjInt","labInt","trial_num","trial_num_sc"
1,"low",-1.77640843694369,"91","3",-1.64049871082834,3.29395182710141,-0.575346962608392,-1.14777075045925,24,1.66129773257234
-1,"low",-1.84629850485494,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,1,-1.66129773257234
0,"high",-0.857326357667232,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,2,-1.51683706017475
0,"high",-1.82174460264356,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,3,-1.37237638777715
-1,"high",0.693161694260842,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,4,-1.22791571537956
-1,"low",-1.36654284649808,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,5,-1.08345504298196
0,"low",-1.45535491735637,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,6,-0.938994370584366
-1,"high",-0.910849569426401,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,7,-0.794533698186772
0,"low",0.654220380050122,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,8,-0.650073025789177
0,"low",-0.290659972662379,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,9,-0.505612353391582
0,"high",-0.0622552612904546,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,10,-0.361151680993987
1,"high",-1.70472910965953,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,11,-0.216691008596392
-1,"low",-0.912656383283166,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,12,-0.0722303361987974
-1,"low",-2.44233885737488,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,13,0.0722303361987974
0,"high",0.872219908043572,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,14,0.216691008596392
1,"low",0.496736202388792,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,15,0.361151680993987
1,"low",-0.145053695309627,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,16,0.505612353391582
0,"low",-0.255445123238769,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,17,0.650073025789177
1,"low",-1.48202176996203,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,18,0.794533698186772
1,"high",-0.951356174489083,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,19,0.938994370584366
-1,"high",0.705119717171993,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,20,1.08345504298196
1,"high",-1.47490877202182,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,21,1.22791571537956
-1,"high",-0.628748299439093,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,22,1.37237638777715
1,"high",-0.737017923509516,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,23,1.51683706017475
1,"low",-0.619888252566696,"92","3",-0.488482067690192,7.35233670752496,0.607964322225033,-1.14777075045925,24,1.66129773257234
-1,"high",-1.65234698117837,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,1,-1.66129773257234
1,"high",-1.25692215064289,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,2,-1.51683706017475
0,"high",-2.5,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,3,-1.37237638777715
0,"low",-2.5,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,4,-1.22791571537956
1,"low",0.354725353940237,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,5,-1.08345504298196
0,"low",-2.5,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,6,-0.938994370584366
0,"low",-2.46795708329684,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,7,-0.794533698186772
-1,"high",-2.5,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,8,-0.650073025789177
1,"high",-1.69105741791172,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,9,-0.505612353391582
-1,"high",-2.5,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,10,-0.361151680993987
0,"high",-2.02353569602444,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,11,-0.216691008596392
-1,"low",-2.5,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,12,-0.0722303361987974
1,"low",-2.5,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,13,0.0722303361987974
1,"low",-2.5,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,14,0.216691008596392
-1,"low",-2.5,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,15,0.361151680993987
0,"high",-2.5,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,16,0.505612353391582
1,"low",-1.62729626191148,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,17,0.650073025789177
-1,"high",-2.5,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,18,0.794533698186772
1,"high",-2.5,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,19,0.938994370584366
-1,"low",-2.5,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,20,1.08345504298196
1,"high",-1.75777076245433,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,21,1.22791571537956
-1,"low",-2.39695053009525,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,22,1.37237638777715
0,"low",-2.5,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,23,1.51683706017475
0,"high",-2.5,"93","3",-0.22226186090775,8.29019126761705,-1.61788270828916,-1.14777075045925,24,1.66129773257234
-1,"high",-1.52562524155611,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,1,-1.66129773257234
0,"high",-1.40632637060954,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,2,-1.51683706017475
-1,"low",-2.06948555918869,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,3,-1.37237638777715
-1,"low",0.154370937421517,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,4,-1.22791571537956
0,"high",-0.211162675006727,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,5,-1.08345504298196
-1,"low",-0.919856001456741,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,6,-0.938994370584366
1,"low",-1.23557136327185,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,7,-0.794533698186772
0,"low",-0.708816146190775,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,8,-0.650073025789177
1,"low",-0.470970753706585,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,9,-0.505612353391582
1,"high",-0.236212940164623,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,10,-0.361151680993987
0,"high",-2.02260684947228,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,11,-0.216691008596392
-1,"high",-2.02832092650407,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,12,-0.0722303361987974
1,"high",-2.5,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,13,0.0722303361987974
0,"low",-2.5,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,14,0.216691008596392
-1,"high",1.17418664785823,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,15,0.361151680993987
0,"high",-0.952054518397111,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,16,0.505612353391582
-1,"low",-2.01649343141318,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,17,0.650073025789177
0,"low",-1.14186764898207,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,18,0.794533698186772
1,"low",-2.5,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,19,0.938994370584366
1,"low",-2.13634844318442,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,20,1.08345504298196
1,"high",1.36426239243469,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,21,1.22791571537956
-1,"high",-1.35389924083037,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,22,1.37237638777715
1,"high",-0.686475091230639,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,23,1.51683706017475
0,"low",-0.260665610727593,"94","3",-0.349819803359894,7.84082343243062,-0.0555619655245394,-1.14777075045925,24,1.66129773257234
0,"low",0.056241326342777,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,1,-1.66129773257234
0,"high",-0.189945419553763,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,2,-1.51683706017475
1,"low",-1.78527278879658,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,3,-1.37237638777715
1,"low",0.806379993314811,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,4,-1.22791571537956
1,"low",0.00718212121188933,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,5,-1.08345504298196
0,"high",-1.03941843690803,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,6,-0.938994370584366
1,"low",-0.471306476285579,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,7,-0.794533698186772
-1,"low",-0.931813353221423,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,8,-0.650073025789177
-1,"low",-1.29651436009303,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,9,-0.505612353391582
1,"high",-0.270807878810219,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,10,-0.361151680993987
0,"low",-0.888911970370157,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,11,-0.216691008596392
-1,"high",-0.126061859634282,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,12,-0.0722303361987974
0,"high",0.562589453579511,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,13,0.0722303361987974
-1,"low",-0.446535626350987,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,14,0.216691008596392
-1,"high",0.959729659982625,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,15,0.361151680993987
-1,"high",-0.165671304654086,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,16,0.505612353391582
-1,"low",-0.676021326669377,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,17,0.650073025789177
0,"high",0.40338038663028,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,18,0.794533698186772
1,"high",-0.223686210530334,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,19,0.938994370584366
-1,"high",-0.0538492312384738,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,20,1.08345504298196
0,"low",1.26455028121552,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,21,1.22791571537956
1,"high",-0.296063259383158,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,22,1.37237638777715
1,"high",0.946492418256405,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,23,1.51683706017475
0,"low",-0.715784614490162,"95","3",0.131733855772304,9.53726601507515,0.519407203943462,-1.14777075045925,24,1.66129773257234
0,"low",-0.988963051485398,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,1,-1.66129773257234
-1,"high",-1.50060671622502,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,2,-1.51683706017475
-1,"low",-0.328453012506577,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,3,-1.37237638777715
-1,"low",-0.860279478806004,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,4,-1.22791571537956
-1,"low",-1.96403561267631,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,5,-1.08345504298196
1,"low",0.542221947595861,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,6,-0.938994370584366
0,"low",-1.06438173311452,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,7,-0.794533698186772
1,"low",-1.4617179162404,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,8,-0.650073025789177
0,"low",-0.498791992440082,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,9,-0.505612353391582
-1,"high",-1.9519357218331,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,10,-0.361151680993987
-1,"low",-1.19544363834339,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,11,-0.216691008596392
1,"high",-0.132552388323345,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,12,-0.0722303361987974
-1,"high",-2.1358133770297,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,13,0.0722303361987974
1,"high",0.439816984379357,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,14,0.216691008596392
0,"high",-0.283781997341253,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,15,0.361151680993987
1,"high",0.0947696847706443,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,16,0.505612353391582
0,"high",1.08620949222525,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,17,0.650073025789177
1,"high",1.11442621480435,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,18,0.794533698186772
1,"low",-2.08240830461327,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,19,0.938994370584366
0,"low",-2.49486420397733,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,20,1.08345504298196
1,"low",-2.09887554564952,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,21,1.22791571537956
0,"high",-0.440517840864632,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,22,1.37237638777715
-1,"high",-0.562276251073345,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,23,1.51683706017475
0,"high",-1.21337151666303,"96","3",1.21639235251469,13.3583580711856,0.301153362166714,-1.14777075045925,24,1.66129773257234
-1,"low",0.237810511775115,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,1,-1.66129773257234
1,"high",2.5,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,2,-1.51683706017475
1,"high",0.941516415308168,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,3,-1.37237638777715
-1,"low",0.298763863709583,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,4,-1.22791571537956
-1,"high",-0.426414907158334,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,5,-1.08345504298196
-1,"low",0.518401399150261,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,6,-0.938994370584366
1,"low",0.0547933501487095,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,7,-0.794533698186772
-1,"high",-0.523678439591078,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,8,-0.650073025789177
0,"high",0.783030565548968,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,9,-0.505612353391582
0,"low",-0.339950715732132,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,10,-0.361151680993987
0,"low",-0.299137284868721,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,11,-0.216691008596392
-1,"low",0.797823573315026,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,12,-0.0722303361987974
1,"low",1.92752426837731,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,13,0.0722303361987974
0,"low",1.43233539644598,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,14,0.216691008596392
-1,"high",0.509597629723903,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,15,0.361151680993987
1,"high",1.35072028595585,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,16,0.505612353391582
0,"high",0.129679640955623,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,17,0.650073025789177
1,"high",1.55482675036423,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,18,0.794533698186772
1,"low",1.8373488851085,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,19,0.938994370584366
-1,"high",-0.457120375604781,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,20,1.08345504298196
0,"high",1.88647161363389,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,21,1.22791571537956
0,"high",0.237528531804148,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,22,1.37237638777715
0,"low",0.993554505634064,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,23,1.51683706017475
1,"low",-0.549797638237105,"97","4",0.884200713114702,12.1880958750844,0.105676194148943,0.354352196449355,24,1.66129773257234
0,"high",-1.88608694181324,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,1,-1.66129773257234
-1,"low",-0.427348745343925,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,2,-1.51683706017475
0,"low",-2.16541295125652,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,3,-1.37237638777715
1,"low",-0.729645907556472,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,4,-1.22791571537956
0,"low",-1.13989100254219,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,5,-1.08345504298196
-1,"high",-1.70420038346244,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,6,-0.938994370584366
-1,"low",0.0392315655464895,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,7,-0.794533698186772
-1,"high",-0.879533897455864,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,8,-0.650073025789177
-1,"low",-0.568399378895723,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,9,-0.505612353391582
1,"high",-0.353750164214586,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,10,-0.361151680993987
0,"high",-1.49125142863832,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,11,-0.216691008596392
1,"low",-0.0646717588435904,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,12,-0.0722303361987974
1,"low",-1.44271999904988,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,13,0.0722303361987974
0,"low",-0.0168655767232735,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,14,0.216691008596392
-1,"high",1.51173350586977,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,15,0.361151680993987
1,"high",0.034615422462783,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,16,0.505612353391582
-1,"high",-0.230589615008279,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,17,0.650073025789177
0,"high",-0.169732343859457,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,18,0.794533698186772
-1,"low",0.163983557904409,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,19,0.938994370584366
0,"low",-2.11559897491767,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,20,1.08345504298196
1,"high",-1.26514170982241,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,21,1.22791571537956
1,"high",-0.234635053464626,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,22,1.37237638777715
1,"low",-0.705601120913656,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,23,1.51683706017475
0,"high",-1.75781370266479,"98","4",-1.50109149738819,3.78506289795041,-0.640706008305376,0.354352196449355,24,1.66129773257234
1,"high",-1.39967445878105,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,1,-1.66129773257234
0,"high",-0.627093485805579,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,2,-1.51683706017475
-1,"low",-2.5,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,3,-1.37237638777715
0,"low",0.126231039597648,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,4,-1.22791571537956
0,"low",-0.518906373089498,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,5,-1.08345504298196
-1,"low",-0.546500335705224,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,6,-0.938994370584366
-1,"low",-1.08810791819699,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,7,-0.794533698186772
0,"high",-2.5,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,8,-0.650073025789177
0,"low",-1.63426021283849,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,9,-0.505612353391582
1,"low",0.14437254662986,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,10,-0.361151680993987
-1,"high",-1.33790723787458,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,11,-0.216691008596392
0,"high",0.0767240785962488,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,12,-0.0722303361987974
-1,"high",-2.00183686683742,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,13,0.0722303361987974
-1,"high",-0.806092059086299,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,14,0.216691008596392
0,"low",-1.57260031141138,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,15,0.361151680993987
1,"high",-1.10556597868383,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,16,0.505612353391582
0,"high",-0.946147291309712,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,17,0.650073025789177
1,"high",1.2583506022376,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,18,0.794533698186772
1,"low",-0.627735865354074,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,19,0.938994370584366
1,"low",-0.577512564324272,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,20,1.08345504298196
1,"low",0.791890065633216,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,21,1.22791571537956
1,"high",-0.744105522061567,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,22,1.37237638777715
-1,"low",-0.731470920129436,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,23,1.51683706017475
-1,"high",-1.78730372997185,"99","4",-1.3236350792467,4.41021571028978,-0.849704346033582,0.354352196449355,24,1.66129773257234
1,"high",-1.91252954349287,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,1,-1.66129773257234
0,"low",-0.597648293183295,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,2,-1.51683706017475
1,"low",0.240653616757434,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,3,-1.37237638777715
0,"low",-1.28827664074255,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,4,-1.22791571537956
0,"high",-1.23300639268568,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,5,-1.08345504298196
0,"low",-1.72243226539797,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,6,-0.938994370584366
1,"high",-1.30651669533336,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,7,-0.794533698186772
1,"low",-0.0705286018183585,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,8,-0.650073025789177
-1,"low",1.04798014772755,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,9,-0.505612353391582
-1,"low",-2.5,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,10,-0.361151680993987
-1,"high",0.0612813505417819,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,11,-0.216691008596392
1,"high",-0.521735348449082,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,12,-0.0722303361987974
0,"low",-1.32994207856616,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,13,0.0722303361987974
1,"low",-0.644682317853801,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,14,0.216691008596392
-1,"high",-1.16332561079314,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,15,0.361151680993987
0,"high",-0.779487338866258,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,16,0.505612353391582
-1,"low",1.1614298217573,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,17,0.650073025789177
-1,"high",-0.740179286964382,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,18,0.794533698186772
-1,"low",-0.221534704066449,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,19,0.938994370584366
0,"high",-1.60251264200831,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,20,1.08345504298196
1,"low",-1.71628077963527,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,21,1.22791571537956
0,"high",-1.15870066097316,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,22,1.37237638777715
1,"high",1.39038498473436,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,23,1.51683706017475
-1,"high",-0.597305391530502,"100","4",-0.668699148474256,6.71745848748833,-1.02412879060491,0.354352196449355,24,1.66129773257234
-1,"low",-1.3269866502904,"101","4",-0.672479835197614,6.70413968525827,0.117646597100126,0.354352196449355,1,-1.66129773257234
0,"high",1.36477739229519,"101","4",-0.672479835197614,6.70413968525827,0.117646597100126,0.354352196449355,2,-1.51683706017475
-1,"high",0.0286928189077297,"101","4",-0.672479835197614,6.70413968525827,0.117646597100126,0.354352196449355,3,-1.37237638777715
